config,sex,age,body_type,load_kg,motion,lumbar_bio_peak,lumbar_loaded_peak,shoulder_bio_peak,shoulder_total_peak,elbow_bio_peak,elbow_total_peak
back_shoulder,female,senior,slim,20,neutral_stoop_down_R_001__A081,96.26528635,119.26528635,15.646355084999996,35.646355084999996,51.34976310500001,51.34976310500001
back_shoulder,female,senior,slim,20,neutral_stoop_down_R_002__A082,87.38715775,110.38715775,20.779782835,40.779782835,52.53775058000001,52.53775058000001
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A073,195.35629854,218.35629854,37.82976679000001,57.82976679000001,77.20451807,77.20451807
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,35.06130627500001,55.06130627500001,76.763542735,76.763542735
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A074,149.15968171,172.15968171,34.172905735,54.172905735,76.90500631500001,76.90500631500001
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A075,177.65382085,200.65382085,31.2921957,51.2921957,75.908059845,75.908059845
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A076,167.71537473,190.71537473,35.341010170000004,55.341010170000004,77.380340745,77.380340745
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_001__A077,186.82632518,209.82632518,45.607134755000004,65.607134755,81.241059675,81.241059675
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_001__A078,138.43618677999999,161.43618677999999,30.415244445,50.415244445,76.134066855,76.134066855
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_001__A080,143.84325759,166.84325759,37.02174816,57.02174816,77.04765146,77.04765146
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_001__A081,139.72358635,162.72358635,30.361355085,50.361355085,75.874763105,75.874763105
back_shoulder,female,senior,slim,30,neutral_stoop_down_R_002__A082,130.84545775,153.84545775,35.494782835,55.494782835,77.06275058,77.06275058
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A073,114.70139291999999,137.70139292,10.53428641,30.53428641,28.705395855000003,28.705395855000003
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,7.310461150000002,27.310461150000002,28.18916674,28.18916674
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A074,66.18762404,89.18762404,6.2762156550000014,26.276215655,28.362731615,28.362731615
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A075,93.20644507,116.20644507,2.9380044950000013,22.938004495,27.227349285000003,27.227349285000003
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A076,85.67042254,108.67042254,7.616937874999998,27.616937874999998,28.916017095,28.916017095
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_001__A077,106.66703724999999,129.66703725,19.433973475000002,39.433973475,33.358542310000004,33.358542310000004
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_001__A078,52.77283302000001,75.77283302000001,1.9584122850000014,21.958412285,27.473638715000003,27.473638715000003
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_001__A080,58.404363090000004,81.40436309,9.533398105,29.533398105,28.509685870000002,28.509685870000002
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_001__A081,51.06115599,74.06115599,1.8817996350000001,21.881799635,27.168497225000003,27.168497225000003
back_shoulder,female,senior,avg,10,neutral_stoop_down_R_002__A082,51.365208870000004,74.36520887,7.766143290000002,27.766143290000002,28.545322365000004,28.545322365000004
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A073,158.15969292,181.15969292,25.249286409999996,45.249286409999996,53.230395855000005,53.230395855000005
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,22.025461149999998,42.02546115,52.71416674,52.71416674
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A074,109.64592404000001,132.64592404,20.991215655000005,40.991215655000005,52.88773161500001,52.88773161500001
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A075,136.66474507,159.66474507,17.653004494999998,37.653004495,51.75234928500001,51.75234928500001
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A076,129.12872254,152.12872254,22.331937875,42.331937875,53.44101709500001,53.44101709500001
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_001__A077,150.12533725,173.12533725,34.148973475,54.148973475,57.88354231,57.88354231
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_001__A078,96.23113302,119.23113302,16.673412284999998,36.673412285,51.998638715000006,51.998638715000006
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_001__A080,101.86266309000001,124.86266309000001,24.248398105,44.248398105,53.034685870000004,53.034685870000004
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_001__A081,94.51945599,117.51945599,16.596799634999996,36.596799634999996,51.693497225,51.693497225
back_shoulder,female,senior,avg,20,neutral_stoop_down_R_002__A082,94.82350887,117.82350887,22.48114329,42.48114329,53.070322365,53.070322365
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A073,201.61799292,224.61799292,39.96428641,59.96428641,77.755395855,77.755395855
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,36.74046115,56.74046115,77.23916674,77.23916674
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A074,153.10422404,176.10422404,35.70621565500001,55.70621565500001,77.412731615,77.412731615
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A075,180.12304507,203.12304507,32.368004495,52.368004495,76.277349285,76.277349285
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A076,172.58702254,195.58702254,37.046937875000005,57.046937875000005,77.966017095,77.966017095
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_001__A077,193.58363724999998,216.58363724999998,48.863973474999995,68.863973475,82.40854231,82.40854231
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_001__A078,139.68943302,162.68943302,31.388412285,51.388412285,76.523638715,76.523638715
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_001__A080,145.32096309,168.32096309,38.963398105,58.963398105,77.55968587000001,77.55968587000001
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_001__A081,137.97775599,160.97775599,31.311799635,51.311799635,76.21849722500001,76.21849722500001
back_shoulder,female,senior,avg,30,neutral_stoop_down_R_002__A082,138.28180887,161.28180887,37.19614329,57.19614329,77.595322365,77.595322365
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A073,120.18037551,143.18037551,12.401991080000002,32.40199108,29.187413915,29.187413915
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,8.779721665,28.779721665,28.605337745000003,28.605337745000003
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A074,69.63909858,92.63909858,7.617861834999999,27.617861835,28.806991250000003,28.806991250000003
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A075,95.36701627,118.36701627,3.879337190000001,23.87933719,27.550477545000003,27.550477545000003
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A076,89.93311437,112.93311437,9.109624625000002,29.109624625000002,29.428483905,29.428483905
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_001__A077,112.57968531,135.57968531,22.283707355000004,42.283707355000004,34.380089615,34.380089615
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_001__A078,53.86942347,76.86942347,2.8099341399999993,22.80993414,27.814514100000004,27.814514100000004
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_001__A080,59.69735541,82.69735541,11.232341810000001,31.23234181,28.957715970000002,28.957715970000002
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_001__A081,49.53355443000001,72.53355443000001,2.713438615000001,22.713438615,27.4833138,27.4833138
back_shoulder,female,senior,heavy,10,neutral_stoop_down_R_002__A082,57.872016099999996,80.8720161,9.25483368,29.25483368,29.011322680000003,29.011322680000003
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A073,163.63867550999998,186.63867550999998,27.11699108,47.11699108,53.712413915000006,53.712413915000006
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,23.494721665,43.494721665,53.130337745000006,53.130337745000006
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A074,113.09739858,136.09739858,22.332861835000003,42.332861835,53.33199125,53.33199125
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A075,138.82531627,161.82531627,18.594337189999997,38.59433719,52.075477545000005,52.075477545000005
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A076,133.39141437,156.39141437,23.824624625,43.824624625,53.953483905000006,53.953483905000006
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_001__A077,156.03798531,179.03798531,36.998707355,56.998707355,58.90508961500001,58.90508961500001
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_001__A078,97.32772347,120.32772347,17.52493414,37.52493414,52.3395141,52.3395141
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_001__A080,103.15565541000001,126.15565541000001,25.947341809999998,45.94734181,53.48271597,53.48271597
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_001__A081,92.99185443,115.99185443,17.428438614999997,37.428438615,52.0083138,52.0083138
back_shoulder,female,senior,heavy,20,neutral_stoop_down_R_002__A082,101.3303161,124.3303161,23.96983368,43.96983368,53.536322680000005,53.536322680000005
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A073,207.09697551,230.09697551,41.83199108,61.83199108,78.237413915,78.237413915
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,38.209721665000004,58.209721665000004,77.655337745,77.655337745
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A074,156.55569858,179.55569858,37.047861835000006,57.047861835000006,77.85699125000001,77.85699125000001
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A075,182.28361626999998,205.28361626999998,33.30933719,53.30933719,76.600477545,76.600477545
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A076,176.84971437000002,199.84971437000002,38.539624625,58.539624625,78.478483905,78.478483905
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_001__A077,199.49628531,222.49628531,51.713707355,71.713707355,83.430089615,83.430089615
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_001__A078,140.78602347,163.78602347,32.23993414,52.23993414,76.86451410000001,76.86451410000001
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_001__A080,146.61395541,169.61395541,40.66234181,60.66234181,78.00771597,78.00771597
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_001__A081,136.45015443,159.45015443,32.143438615,52.143438615,76.5333138,76.5333138
back_shoulder,female,senior,heavy,30,neutral_stoop_down_R_002__A082,144.7886161,167.7886161,38.684833680000004,58.684833680000004,78.06132268,78.06132268
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A073,134.02471078,157.02471078,11.067916315000002,31.067916315,8.843115300000001,28.8431153
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,7.730249865000001,27.730249865,8.308072740000004,28.308072740000004
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A074,65.35041777,88.35041777,6.659543135,26.659543135,8.489662940000002,28.489662940000002
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A075,114.07299879000001,137.07299879,3.2069566899999984,23.20695669,7.319671645000003,27.319671645000003
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A076,97.29291214,120.29291214,8.04341981,28.04341981,9.062436185000003,29.062436185000003
full_suit,male,young,slim,10,neutral_stoop_down_R_001__A077,122.20780740000001,145.2078074,20.248183154999992,40.24818315499999,13.650412970000005,33.650412970000005
full_suit,male,young,slim,10,neutral_stoop_down_R_001__A078,61.56539587,84.56539587,2.201704245000002,22.201704245000002,7.571031685000001,27.571031685
full_suit,male,young,slim,10,neutral_stoop_down_R_001__A080,67.68442465000001,90.68442465000001,10.018810590000001,30.01881059,8.637694465000003,28.637694465000003
full_suit,male,young,slim,10,neutral_stoop_down_R_001__A081,64.08543122,87.08543122,2.1194107700000018,22.11941077,7.256502365000003,27.256502365000003
full_suit,male,young,slim,10,neutral_stoop_down_R_002__A082,37.76128912,60.76128912,8.1914834,28.1914834,8.67846531,28.67846531
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A073,177.48301078,200.48301078,25.782916315,45.782916315,33.36811530000001,53.36811530000001
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,22.445249865,42.445249865,32.833072740000006,52.833072740000006
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A074,108.80871776999999,131.80871777,21.374543134999996,41.374543134999996,33.01466294000001,53.01466294000001
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A075,157.53129879,180.53129879,17.921956690000002,37.92195669,31.844671645000005,51.844671645000005
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A076,140.75121214,163.75121214,22.75841981,42.75841981,33.587436185,53.587436185
full_suit,male,young,slim,20,neutral_stoop_down_R_001__A077,165.6661074,188.6661074,34.963183154999996,54.963183154999996,38.175412970000004,58.175412970000004
full_suit,male,young,slim,20,neutral_stoop_down_R_001__A078,105.02369587000001,128.02369587,16.916704245,36.916704245,32.09603168500001,52.09603168500001
full_suit,male,young,slim,20,neutral_stoop_down_R_001__A080,111.14272464999999,134.14272465,24.733810590000004,44.733810590000004,33.162694465,53.162694465
full_suit,male,young,slim,20,neutral_stoop_down_R_001__A081,107.54373122000001,130.54373122,16.834410769999998,36.83441077,31.781502365,51.781502365
full_suit,male,young,slim,20,neutral_stoop_down_R_002__A082,81.21958912,104.21958912,22.9064834,42.9064834,33.203465310000006,53.203465310000006
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A073,220.94131077999998,243.94131077999998,40.497916315000005,60.497916315000005,57.893115300000005,77.8931153
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,37.160249865000004,57.160249865000004,57.35807274,77.35807274
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A074,152.26701777,175.26701777,36.089543135,56.089543135,57.53966294,77.53966294
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A075,200.98959879,223.98959879,32.636956690000005,52.636956690000005,56.369671645,76.369671645
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A076,184.20951214000002,207.20951214000002,37.47341981,57.47341981,58.11243618500001,78.112436185
full_suit,male,young,slim,30,neutral_stoop_down_R_001__A077,209.1244074,232.1244074,49.678183155,69.678183155,62.70041297,82.70041297
full_suit,male,young,slim,30,neutral_stoop_down_R_001__A078,148.48199587,171.48199587,31.631704245,51.631704245,56.621031685000005,76.621031685
full_suit,male,young,slim,30,neutral_stoop_down_R_001__A080,154.60102465,177.60102465,39.44881059000001,59.44881059000001,57.68769446500001,77.687694465
full_suit,male,young,slim,30,neutral_stoop_down_R_001__A081,151.00203122,174.00203122,31.54941077,51.54941077,56.306502365,76.306502365
full_suit,male,young,slim,30,neutral_stoop_down_R_002__A082,124.67788912,147.67788912,37.6214834,57.6214834,57.728465310000004,77.72846531
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A073,141.85182876,164.85182876,13.736065844999999,33.736065845,9.531712525000003,29.531712525000003
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,9.829193459999999,29.82919346,8.902602750000003,28.902602750000003
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A074,70.28109569,93.28109569,8.57618054,28.57618054,9.124319565,29.124319565
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A075,117.15952906999999,140.15952907,4.55171769,24.55171769,7.781283450000004,27.781283450000004
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A076,103.38247190999999,126.38247190999999,10.175829445000002,30.175829445,9.794531625000001,29.794531625
full_suit,male,young,avg,10,neutral_stoop_down_R_001__A077,130.65444749,153.65444749,24.319231555000002,44.319231555,15.10976626,35.10976626
full_suit,male,young,avg,10,neutral_stoop_down_R_001__A078,63.13195367,86.13195367,3.4181640400000006,23.41816404,8.057996515000003,28.057996515000003
full_suit,male,young,avg,10,neutral_stoop_down_R_001__A080,69.53155653,92.53155653,12.44587302,32.44587302,9.277737470000002,29.27773747
full_suit,male,young,avg,10,neutral_stoop_down_R_001__A081,61.90314327,84.90314327,3.307466455,23.307466455,7.710367420000001,27.71036742
full_suit,male,young,avg,10,neutral_stoop_down_R_002__A082,38.04492848,61.04492848,10.318183959999999,30.31818396,9.344180045000002,29.344180045
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A073,185.31012876,208.31012876,28.451065845000002,48.451065845,34.056712525,54.056712525
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,24.544193460000002,44.54419346,33.427602750000005,53.427602750000005
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A074,113.73939569000001,136.73939569,23.29118054,43.29118054,33.649319565000006,53.649319565000006
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A075,160.61782907,183.61782907,19.26671769,39.26671769,32.30628345,52.30628345
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A076,146.84077191,169.84077191,24.890829445,44.890829445,34.319531625,54.319531625
full_suit,male,young,avg,20,neutral_stoop_down_R_001__A077,174.11274749,197.11274749,39.034231555,59.034231555,39.634766260000006,59.634766260000006
full_suit,male,young,avg,20,neutral_stoop_down_R_001__A078,106.59025367000001,129.59025367,18.133164039999997,38.13316404,32.582996515000005,52.582996515000005
full_suit,male,young,avg,20,neutral_stoop_down_R_001__A080,112.98985653,135.98985653,27.160873019999997,47.16087302,33.802737470000004,53.802737470000004
full_suit,male,young,avg,20,neutral_stoop_down_R_001__A081,105.36144327,128.36144327,18.022466455,38.022466455,32.23536742,52.23536742
full_suit,male,young,avg,20,neutral_stoop_down_R_002__A082,81.50322848,104.50322848,25.033183960000002,45.03318396,33.86918004500001,53.86918004500001
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A073,228.76842876,251.76842876,43.166065845000006,63.166065845000006,58.581712525,78.581712525
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,39.259193460000006,59.259193460000006,57.95260275,77.95260275
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A074,157.19769569,180.19769569,38.00618054,58.00618054,58.174319565000005,78.174319565
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A075,204.07612906999998,227.07612906999998,33.98171769,53.98171769,56.83128345,76.83128345
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A076,190.29907191,213.29907191,39.605829445000005,59.605829445000005,58.844531625,78.844531625
full_suit,male,young,avg,30,neutral_stoop_down_R_001__A077,217.57104749,240.57104749,53.749231554999994,73.749231555,64.15976626,84.15976626
full_suit,male,young,avg,30,neutral_stoop_down_R_001__A078,150.04855367,173.04855367,32.84816404,52.84816404,57.107996514999996,77.107996515
full_suit,male,young,avg,30,neutral_stoop_down_R_001__A080,156.44815653,179.44815653,41.87587302,61.87587302,58.32773747,78.32773747
full_suit,male,young,avg,30,neutral_stoop_down_R_001__A081,148.81974327,171.81974327,32.737466455,52.737466455,56.76036742000001,76.76036742000001
full_suit,male,young,avg,30,neutral_stoop_down_R_002__A082,124.96152848,147.96152848,39.748183960000006,59.748183960000006,58.394180045,78.394180045
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A073,149.67894674000001,172.67894674000001,16.404215375,36.404215375,10.220309755000002,30.220309755000002
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,11.928137055,31.928137055,9.497132755000003,29.497132755000003
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A074,75.2117736,98.2117736,10.492817940000002,30.492817940000002,9.758976185000002,29.758976185
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A075,120.24605935,143.24605935,5.911052325,25.911052325,8.242895250000004,28.242895250000004
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A076,109.47203167,132.47203167,12.308239084999997,32.308239085,10.526627060000003,30.526627060000003
full_suit,male,young,heavy,10,neutral_stoop_down_R_001__A077,139.10108758,162.10108758,28.390279949999993,48.39027994999999,16.569119555,36.569119555
full_suit,male,young,heavy,10,neutral_stoop_down_R_001__A078,64.69851145999999,87.69851145999999,4.634623834999999,24.634623835,8.544961350000001,28.54496135
full_suit,male,young,heavy,10,neutral_stoop_down_R_001__A080,71.37868842,94.37868842,14.87293545,34.87293545,9.917780480000001,29.91778048
full_suit,male,young,heavy,10,neutral_stoop_down_R_001__A081,59.72085532,82.72085532,4.4955221399999985,24.49552214,8.164474660000003,28.164474660000003
full_suit,male,young,heavy,10,neutral_stoop_down_R_002__A082,47.34036738,70.34036738,12.444884529999996,32.444884529999996,10.009894775000003,30.009894775000003
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A073,193.13724674000002,216.13724674000002,31.119215374999996,51.119215374999996,34.74530975500001,54.74530975500001
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,26.643137054999997,46.643137055,34.022132755,54.022132755
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A074,118.6700736,141.6700736,25.207817939999998,45.20781794,34.28397618500001,54.28397618500001
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A075,163.70435935,186.70435935,20.626052325000003,40.626052325,32.76789525,52.76789525
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A076,152.93033167,175.93033167,27.023239085,47.023239085,35.05162706,55.05162706
full_suit,male,young,heavy,20,neutral_stoop_down_R_001__A077,182.55938758000002,205.55938758000002,43.105279949999996,63.105279949999996,41.094119555000006,61.094119555000006
full_suit,male,young,heavy,20,neutral_stoop_down_R_001__A078,108.15681146,131.15681146,19.349623835000003,39.349623835,33.06996135000001,53.06996135000001
full_suit,male,young,heavy,20,neutral_stoop_down_R_001__A080,114.83698842000001,137.83698842,29.587935450000003,49.58793545,34.44278048,54.44278048
full_suit,male,young,heavy,20,neutral_stoop_down_R_001__A081,103.17915532,126.17915532,19.210522139999995,39.210522139999995,32.68947466,52.68947466
full_suit,male,young,heavy,20,neutral_stoop_down_R_002__A082,90.79866738,113.79866738,27.15988453,47.15988453,34.534894775000005,54.534894775000005
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A073,236.59554674000003,259.59554674000003,45.834215375,65.834215375,59.270309755,79.270309755
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,41.358137055,61.358137055,58.54713275500001,78.547132755
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A074,162.1283736,185.1283736,39.92281794,59.92281794,58.808976185000006,78.808976185
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A075,207.16265935,230.16265935,35.34105232500001,55.34105232500001,57.29289525,77.29289525
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A076,196.38863167,219.38863167,41.738239085000004,61.738239085000004,59.57662706000001,79.57662706
full_suit,male,young,heavy,30,neutral_stoop_down_R_001__A077,226.01768758,249.01768758,57.82027995,77.82027995,65.619119555,85.619119555
full_suit,male,young,heavy,30,neutral_stoop_down_R_001__A078,151.61511145999998,174.61511145999998,34.064623835000006,54.064623835000006,57.594961350000005,77.59496135
full_suit,male,young,heavy,30,neutral_stoop_down_R_001__A080,158.29528842,181.29528842,44.30293545000001,64.30293545,58.96778048,78.96778048
full_suit,male,young,heavy,30,neutral_stoop_down_R_001__A081,146.63745532,169.63745532,33.92552214,53.92552214,57.21447466000001,77.21447466000001
full_suit,male,young,heavy,30,neutral_stoop_down_R_002__A082,134.25696738,157.25696738,41.87488453,61.87488453,59.059894775000004,79.059894775
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A073,125.14576364999999,148.14576365,11.067916315000002,31.067916315,8.843115300000001,28.8431153
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A079,20.4583,43.4583,7.730249865000001,27.730249865,8.308072740000004,28.308072740000004
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A074,66.26208869999999,89.26208869999999,6.659543135,26.659543135,8.489662940000002,28.489662940000002
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A075,103.94837496,126.94837496,3.2069566899999984,23.20695669,7.319671645000003,27.319671645000003
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A076,92.09062331999999,115.09062331999999,8.04341981,28.04341981,9.062436185000003,29.062436185000003
full_suit,male,middle,slim,10,neutral_stoop_down_R_001__A077,115.28208633,138.28208633,20.248183154999992,40.24818315499999,13.650412970000005,33.650412970000005
full_suit,male,middle,slim,10,neutral_stoop_down_R_001__A078,57.32577022000001,80.32577022000001,2.201704245000002,22.201704245000002,7.571031685000001,27.571031685
full_suit,male,middle,slim,10,neutral_stoop_down_R_001__A080,63.229107060000004,86.22910706,10.018810590000001,30.01881059,8.637694465000003,28.637694465000003
full_suit,male,middle,slim,10,neutral_stoop_down_R_001__A081,57.35506481,80.35506481,2.1194107700000018,22.11941077,7.256502365000003,27.256502365000003
full_suit,male,middle,slim,10,neutral_stoop_down_R_002__A082,40.986893120000005,63.986893120000005,8.1914834,28.1914834,8.67846531,28.67846531
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A073,168.60406365,191.60406365,25.782916315,45.782916315,33.36811530000001,53.36811530000001
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A079,63.9166,86.9166,22.445249865,42.445249865,32.833072740000006,52.833072740000006
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A074,109.7203887,132.7203887,21.374543134999996,41.374543134999996,33.01466294000001,53.01466294000001
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A075,147.40667496,170.40667496,17.921956690000002,37.92195669,31.844671645000005,51.844671645000005
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A076,135.54892332,158.54892332,22.75841981,42.75841981,33.587436185,53.587436185
full_suit,male,middle,slim,20,neutral_stoop_down_R_001__A077,158.74038633,181.74038633,34.963183154999996,54.963183154999996,38.175412970000004,58.175412970000004
full_suit,male,middle,slim,20,neutral_stoop_down_R_001__A078,100.78407022,123.78407022,16.916704245,36.916704245,32.09603168500001,52.09603168500001
full_suit,male,middle,slim,20,neutral_stoop_down_R_001__A080,106.68740706,129.68740706,24.733810590000004,44.733810590000004,33.162694465,53.162694465
full_suit,male,middle,slim,20,neutral_stoop_down_R_001__A081,100.81336481,123.81336481,16.834410769999998,36.83441077,31.781502365,51.781502365
full_suit,male,middle,slim,20,neutral_stoop_down_R_002__A082,84.44519312,107.44519312,22.9064834,42.9064834,33.203465310000006,53.203465310000006
full_suit,male,middle,slim,30,neutral_stoop_down_R_002__A073,212.06236365,235.06236365,40.497916315000005,60.497916315000005,57.893115300000005,77.8931153
full_suit,male,middle,slim,30,neutral_stoop_down_R_002__A079,107.3749,130.3749,37.160249865000004,57.160249865000004,57.35807274,77.35807274
full_suit,male,middle,slim,30,neutral_stoop_down_R_002__A074,153.1786887,176.1786887,36.089543135,56.089543135,57.53966294,77.53966294
full_suit,male,middle,slim,30,neutral_stoop_down_R_002__A075,190.86497495999998,213.86497495999998,32.636956690000005,52.636956690000005,56.369671645,76.369671645
full_suit,male,middle,slim,30,neutral_stoop_down_R_002__A076,179.00722331999998,202.00722331999998,37.47341981,57.47341981,58.11243618500001,78.112436185
full_suit,male,middle,slim,30,neutral_stoop_down_R_001__A077,202.19868633,225.19868633,49.678183155,69.678183155,62.70041297,82.70041297
full_suit,male,middle,slim,30,neutral_stoop_down_R_001__A078,144.24237022,167.24237022,31.631704245,51.631704245,56.621031685000005,76.621031685
full_suit,male,middle,slim,30,neutral_stoop_down_R_001__A080,150.14570706,173.14570706,39.44881059000001,59.44881059000001,57.68769446500001,77.687694465
full_suit,male,middle,slim,30,neutral_stoop_down_R_001__A081,144.27166481,167.27166481,31.54941077,51.54941077,56.306502365,76.306502365
